,fname,labels,mids
9209,85771,['Toilet_flush'],/m/01jt3m
9210,191850,['Toilet_flush'],/m/01jt3m
9211,426775,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9212,118443,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9213,128746,['Toilet_flush'],/m/01jt3m
9214,235768,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9215,246248,['Toilet_flush'],/m/01jt3m
9216,340897,['Toilet_flush'],/m/01jt3m
9217,209524,['Toilet_flush'],/m/01jt3m
9218,353207,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9219,104802,['Toilet_flush'],/m/01jt3m
9220,71218,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9221,71587,['Toilet_flush'],/m/01jt3m
9222,389759,"['Toilet_flush', 'Gurgling']","/m/01jt3m,/m/07swgks"
9223,390295,['Toilet_flush'],/m/01jt3m
9224,124032,['Camera'],/m/0dv5r
9225,266753,['Camera'],/m/0dv5r
9226,167556,['Camera'],/m/0dv5r
9227,154374,['Camera'],/m/0dv5r
9228,392838,['Camera'],/m/0dv5r
9229,339849,['Camera'],/m/0dv5r
9230,154379,['Camera'],/m/0dv5r
9231,339853,['Camera'],/m/0dv5r
9232,365711,['Camera'],/m/0dv5r
9233,50449,['Camera'],/m/0dv5r
9234,50450,['Camera'],/m/0dv5r
9235,50451,['Camera'],/m/0dv5r
9236,50452,['Camera'],/m/0dv5r
9237,149140,['Camera'],/m/0dv5r
9238,366496,['Camera'],/m/0dv5r
9239,154401,['Camera'],/m/0dv5r
9240,84388,['Camera'],/m/0dv5r
9241,169636,['Camera'],/m/0dv5r
9242,408488,['Camera'],/m/0dv5r
9243,85675,['Camera'],/m/0dv5r
9244,85676,['Camera'],/m/0dv5r
9245,427696,['Camera'],/m/0dv5r
9246,345906,['Camera'],/m/0dv5r
9247,366771,['Camera'],/m/0dv5r
9248,177844,['Camera'],/m/0dv5r
9249,131891,['Camera'],/m/0dv5r
9250,171574,['Camera'],/m/0dv5r
9251,115126,['Camera'],/m/0dv5r
9252,177845,['Camera'],/m/0dv5r
9253,396090,['Camera'],/m/0dv5r
9254,396091,['Camera'],/m/0dv5r
9255,213180,['Camera'],/m/0dv5r
9256,85436,['Camera'],/m/0dv5r
9257,115127,['Camera'],/m/0dv5r
9258,64448,['Camera'],/m/0dv5r
9259,64449,['Camera'],/m/0dv5r
9260,364354,['Camera'],/m/0dv5r
9261,214465,['Camera'],/m/0dv5r
9262,16071,['Camera'],/m/0dv5r
9263,84936,['Camera'],/m/0dv5r
9264,84937,['Camera'],/m/0dv5r
9265,84938,['Camera'],/m/0dv5r
9266,136780,['Camera'],/m/0dv5r
9267,406614,['Camera'],/m/0dv5r
9268,274899,['Camera'],/m/0dv5r
9269,188627,['Camera'],/m/0dv5r
9270,85717,['Camera'],/m/0dv5r
9271,188629,['Camera'],/m/0dv5r
9272,85719,['Camera'],/m/0dv5r
9273,406616,['Camera'],/m/0dv5r
9274,85718,['Camera'],/m/0dv5r
9275,406618,['Camera'],/m/0dv5r
9276,166747,['Camera'],/m/0dv5r
9277,13658,['Camera'],/m/0dv5r
9278,188628,['Camera'],/m/0dv5r
9279,391518,['Camera'],/m/0dv5r
9280,13659,['Camera'],/m/0dv5r
9281,23392,['Camera'],/m/0dv5r
9282,249321,['Camera'],/m/0dv5r
9283,99690,['Camera'],/m/0dv5r
9284,275307,['Camera'],/m/0dv5r
9285,232684,['Camera'],/m/0dv5r
9286,99691,['Camera'],/m/0dv5r
9287,42862,['Camera'],/m/0dv5r
9288,99689,['Camera'],/m/0dv5r
9289,408817,['Camera'],/m/0dv5r
9290,394354,['Camera'],/m/0dv5r
9291,207865,['Camera'],/m/0dv5r
9292,366743,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Liquid']","/m/0130jx,/m/02jz0l,/m/04k94"
9293,360650,"['Toothbrush', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/012xff,/m/0130jx,/m/02jz0l"
9294,265305,"['Toothbrush', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/012xff,/m/0130jx,/m/02jz0l,/m/07swgks"
9295,85685,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9296,85682,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9297,223048,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9298,210028,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9299,419112,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9300,192532,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9301,108466,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9302,90794,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9303,403204,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9304,134846,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9305,52152,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9306,155306,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9307,426323,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9308,167244,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9309,388764,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9310,378657,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9311,234868,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9312,155509,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9313,118442,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9314,134854,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9315,186394,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9316,62118,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9317,167243,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9318,121544,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9319,422655,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9320,206169,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9321,418111,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9322,144198,"['Sink_(filling_or_washing)', 'Liquid']","/m/0130jx,/m/04k94"
9323,155511,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9324,388288,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9325,256547,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9326,272389,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9327,80932,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9328,233456,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9329,347941,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9330,271669,['Sink_(filling_or_washing)'],/m/0130jx
9331,257437,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9332,360680,"['Sink_(filling_or_washing)', 'Gurgling', 'Chink_and_clink', 'Liquid']","/m/0130jx,/m/07swgks,/m/07q7njn,/m/04k94"
9333,233452,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9334,119115,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9335,327065,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9336,340914,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9337,126040,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9338,235618,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9339,235765,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Liquid']","/m/0130jx,/m/02jz0l,/m/04k94"
9340,370879,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9341,84940,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9342,1007,"['Sink_(filling_or_washing)', 'Gurgling']","/m/0130jx,/m/07swgks"
9343,218848,['Sink_(filling_or_washing)'],/m/0130jx
9344,401729,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9345,84939,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9346,426787,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9347,207487,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9348,238222,"['Sink_(filling_or_washing)', 'Music']","/m/0130jx,/m/04rlf"
9349,77523,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9350,94922,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling']","/m/0130jx,/m/02jz0l,/m/07swgks"
9351,419999,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9352,171377,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/0130jx,/m/02jz0l"
9353,186395,"['Engine_starting', 'Motorcycle']","/t/dd00130,/m/04_sv"
9354,71024,['Engine_starting'],/t/dd00130
9355,182785,"['Engine_starting', 'Motorcycle', 'Accelerating_and_revving_and_vroom']","/t/dd00130,/m/04_sv,/m/07q2z82"
9356,148855,"['Engine_starting', 'Motorcycle', 'Accelerating_and_revving_and_vroom']","/t/dd00130,/m/04_sv,/m/07q2z82"
9357,54512,"['Engine_starting', 'Motorcycle']","/t/dd00130,/m/04_sv"
9358,181257,['Typing'],/m/0316dw
9383,9098,['Typewriter'],/m/0c2wf
9384,170546,['Typewriter'],/m/0c2wf
9385,406238,['Typewriter'],/m/0c2wf
9386,185522,['Typewriter'],/m/0c2wf
9387,387909,['Typewriter'],/m/0c2wf
9388,433600,['Typewriter'],/m/0c2wf
9389,99692,['Typewriter'],/m/0c2wf
9390,387908,['Typewriter'],/m/0c2wf
9391,47046,['Typewriter'],/m/0c2wf
9392,266001,['Typewriter'],/m/0c2wf
9393,210295,['Typewriter'],/m/0c2wf
9394,380133,['Typewriter'],/m/0c2wf
9395,99693,['Typewriter'],/m/0c2wf
9396,47048,['Typewriter'],/m/0c2wf
9397,387907,['Typewriter'],/m/0c2wf
9398,406241,['Typewriter'],/m/0c2wf
9399,433599,['Typewriter'],/m/0c2wf
9400,433597,['Typewriter'],/m/0c2wf
9401,96925,['Typewriter'],/m/0c2wf
9402,406242,['Typewriter'],/m/0c2wf
9403,407709,['Typewriter'],/m/0c2wf
9404,185521,['Typewriter'],/m/0c2wf
9405,318686,['Typewriter'],/m/0c2wf
9406,387906,['Typewriter'],/m/0c2wf
9407,138049,['Typewriter'],/m/0c2wf
9408,75188,['Typewriter'],/m/0c2wf
9409,433598,['Typewriter'],/m/0c2wf
9410,387905,['Typewriter'],/m/0c2wf
9411,47049,['Typewriter'],/m/0c2wf
9412,346473,['Typewriter'],/m/0c2wf
9413,246057,['Typewriter'],/m/0c2wf
9414,100897,['Typewriter'],/m/0c2wf
9415,86026,['Boom'],/m/07qqyl4
9416,353421,['Boom'],/m/07qqyl4
9417,33677,['Boom'],/m/07qqyl4
9418,55830,['Boom'],/m/07qqyl4
9419,14615,['Boom'],/m/07qqyl4
9420,380443,['Boom'],/m/07qqyl4
9421,380444,['Boom'],/m/07qqyl4
9422,220062,['Boom'],/m/07qqyl4
9423,110111,['Boom'],/m/07qqyl4
9424,110112,['Boom'],/m/07qqyl4
9425,110113,['Boom'],/m/07qqyl4
9426,393374,['Boom'],/m/07qqyl4
9427,172334,['Boom'],/m/07qqyl4
9428,371123,['Boom'],/m/07qqyl4
9429,95812,['Boom'],/m/07qqyl4
9430,399303,['Boom'],/m/07qqyl4
9431,398283,['Boom'],/m/07qqyl4
9432,398799,['Boom'],/m/07qqyl4
9433,265303,['Boom'],/m/07qqyl4
9434,382943,['Boom'],/m/07qqyl4
9435,108641,['Boom'],/m/07qqyl4
9436,108640,['Boom'],/m/07qqyl4
9437,151402,['Boom'],/m/07qqyl4
9438,211436,['Boom'],/m/07qqyl4
9439,218483,"['Boom', 'Crackle']","/m/07qqyl4,/m/07pzfmf"
9440,372086,['Boom'],/m/07qqyl4
9441,427414,"['Growling', 'Wild_animals']","/m/0ghcn6,/m/01280g"
9442,121565,['Growling'],/m/0ghcn6
9443,188817,['Growling'],/m/0ghcn6
9444,256646,['Growling'],/m/0ghcn6
9445,149190,"['Roar', 'Growling']","/m/04cvmfc,/m/0ghcn6"
9446,415221,['Growling'],/m/0ghcn6
9447,366604,['Growling'],/m/0ghcn6
9448,403206,['Growling'],/m/0ghcn6
9449,334474,"['Growling', 'Wild_animals']","/m/0ghcn6,/m/01280g"
9450,365988,['Growling'],/m/0ghcn6
9451,251279,"['Growling', 'Wild_animals']","/m/0ghcn6,/m/01280g"
9452,391747,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9453,327677,"['Motorcycle', 'Tearing']","/m/04_sv,/m/07qcx4z"
9454,408624,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9455,109405,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9456,187021,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9457,331895,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9458,59668,"['Motorcycle', 'Traffic_noise_and_roadway_noise', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/0btp2,/m/07q2z82"
9459,83486,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9460,59667,"['Motorcycle', 'Accelerating_and_revving_and_vroom']","/m/04_sv,/m/07q2z82"
9461,232499,['Water_tap_and_faucet'],/m/02jz0l
9462,59240,['Water_tap_and_faucet'],/m/02jz0l
9463,233512,"['Water_tap_and_faucet', 'Liquid']","/m/02jz0l,/m/04k94"
9464,209538,['Water_tap_and_faucet'],/m/02jz0l
9465,218841,"['Water_tap_and_faucet', 'Liquid']","/m/02jz0l,/m/04k94"
9466,346609,"['Water_tap_and_faucet', 'Gurgling']","/m/02jz0l,/m/07swgks"
9467,209652,['Water_tap_and_faucet'],/m/02jz0l
9468,71216,['Water_tap_and_faucet'],/m/02jz0l
9469,122818,['Water_tap_and_faucet'],/m/02jz0l
9470,186689,['Water_tap_and_faucet'],/m/02jz0l
9471,352714,['Water_tap_and_faucet'],/m/02jz0l
9472,417219,['Water_tap_and_faucet'],/m/02jz0l
9473,40545,['Water_tap_and_faucet'],/m/02jz0l
9474,186688,['Water_tap_and_faucet'],/m/02jz0l
9475,135003,['Water_tap_and_faucet'],/m/02jz0l
9476,344214,['Water_tap_and_faucet'],/m/02jz0l
9477,402128,['Water_tap_and_faucet'],/m/02jz0l
9478,402129,['Water_tap_and_faucet'],/m/02jz0l
9479,186345,['Water_tap_and_faucet'],/m/02jz0l
9480,153243,['Water_tap_and_faucet'],/m/02jz0l
9481,402127,['Water_tap_and_faucet'],/m/02jz0l
9482,406230,['Water_tap_and_faucet'],/m/02jz0l
9483,383159,['Water_tap_and_faucet'],/m/02jz0l
9484,153244,['Water_tap_and_faucet'],/m/02jz0l
9485,90795,['Water_tap_and_faucet'],/m/02jz0l
9486,327425,['Water_tap_and_faucet'],/m/02jz0l
9487,185252,['Water_tap_and_faucet'],/m/02jz0l
9488,142332,['Drawer_open_or_close'],/m/0fqfqc
9489,421030,['Drawer_open_or_close'],/m/0fqfqc
9490,191133,['Drawer_open_or_close'],/m/0fqfqc
9491,421032,['Drawer_open_or_close'],/m/0fqfqc
9492,325765,['Drawer_open_or_close'],/m/0fqfqc
9493,154418,['Drawer_open_or_close'],/m/0fqfqc
9494,71581,['Drawer_open_or_close'],/m/0fqfqc
9495,367179,['Drawer_open_or_close'],/m/0fqfqc
9496,189665,['Drawer_open_or_close'],/m/0fqfqc
9497,117644,['Drawer_open_or_close'],/m/0fqfqc
9498,388777,['Drawer_open_or_close'],/m/0fqfqc
9499,421847,['Drawer_open_or_close'],/m/0fqfqc
9500,383455,['Drawer_open_or_close'],/m/0fqfqc
9501,426770,['Drawer_open_or_close'],/m/0fqfqc
9502,403541,['Drawer_open_or_close'],/m/0fqfqc
9503,117645,['Drawer_open_or_close'],/m/0fqfqc
9504,383831,['Drawer_open_or_close'],/m/0fqfqc
9505,326982,['Drawer_open_or_close'],/m/0fqfqc
9506,185842,['Drawer_open_or_close'],/m/0fqfqc
9507,84389,['Drawer_open_or_close'],/m/0fqfqc
9508,205080,['Drawer_open_or_close'],/m/0fqfqc
9509,426769,['Drawer_open_or_close'],/m/0fqfqc
9510,403542,['Drawer_open_or_close'],/m/0fqfqc
9511,271659,['Drawer_open_or_close'],/m/0fqfqc
9512,84944,['Drawer_open_or_close'],/m/0fqfqc
9513,206143,['Drawer_open_or_close'],/m/0fqfqc
9514,218847,['Drawer_open_or_close'],/m/0fqfqc
9515,366745,['Drawer_open_or_close'],/m/0fqfqc
9516,340068,['Drawer_open_or_close'],/m/0fqfqc
9517,190462,['Drawer_open_or_close'],/m/0fqfqc
9518,117411,['Drawer_open_or_close'],/m/0fqfqc
9519,186150,['Drawer_open_or_close'],/m/0fqfqc
9520,1010,['Drawer_open_or_close'],/m/0fqfqc
9521,322179,['Helicopter'],/m/09ct_
9522,219539,['Aircraft'],/m/0k5j
9523,161698,"['Aircraft', 'Waves_and_surf']","/m/0k5j,/m/034srq"
9524,159778,['Helicopter'],/m/09ct_
9525,263458,['Helicopter'],/m/09ct_
9526,325161,['Helicopter'],/m/09ct_
9527,352813,"['Wind_noise_(microphone)', 'Helicopter']","/t/dd00092,/m/09ct_"
9528,325679,['Helicopter'],/m/09ct_
9529,235517,['Helicopter'],/m/09ct_
9530,39865,['Helicopter'],/m/09ct_
9531,347709,"['Aircraft', 'Waves_and_surf']","/m/0k5j,/m/034srq"
9532,49481,"['Helicopter', 'Traffic_noise_and_roadway_noise']","/m/09ct_,/m/0btp2"
9533,138961,"['Aircraft', 'Chink_and_clink', 'Crackle']","/m/0k5j,/m/07q7njn,/m/07pzfmf"
9534,401255,['Aircraft'],/m/0k5j
9535,232818,['Helicopter'],/m/09ct_
9536,172667,['Helicopter'],/m/09ct_
9537,333821,['Helicopter'],/m/09ct_
9538,321458,['Ship'],/m/06q74
9539,29545,"['Ship', 'Waves_and_surf']","/m/06q74,/m/034srq"
9540,235558,['Microwave_oven'],/m/0fx9l
9541,340917,['Microwave_oven'],/m/0fx9l
9542,108023,['Microwave_oven'],/m/0fx9l
9543,340920,['Microwave_oven'],/m/0fx9l
9544,83184,['Microwave_oven'],/m/0fx9l
9545,327057,['Microwave_oven'],/m/0fx9l
9546,218839,['Microwave_oven'],/m/0fx9l
9547,178413,['Microwave_oven'],/m/0fx9l
9548,84925,['Microwave_oven'],/m/0fx9l
9549,344600,['Microwave_oven'],/m/0fx9l
9550,56258,['Microwave_oven'],/m/0fx9l
9551,257435,['Microwave_oven'],/m/0fx9l
9552,397920,['Microwave_oven'],/m/0fx9l
9553,324775,['Microwave_oven'],/m/0fx9l
9554,94213,['Microwave_oven'],/m/0fx9l
9555,144178,['Microwave_oven'],/m/0fx9l
9556,257436,['Microwave_oven'],/m/0fx9l
9557,197130,['Microwave_oven'],/m/0fx9l
9558,171451,['Microwave_oven'],/m/0fx9l
9559,389214,['Microwave_oven'],/m/0fx9l
9560,210296,['Microwave_oven'],/m/0fx9l
9561,108469,['Microwave_oven'],/m/0fx9l
9562,235694,['Microwave_oven'],/m/0fx9l
9563,383839,['Microwave_oven'],/m/0fx9l
9564,119093,['Microwave_oven'],/m/0fx9l
9565,128867,"['Microwave_oven', 'Music']","/m/0fx9l,/m/04rlf"
9566,235551,['Microwave_oven'],/m/0fx9l
9567,242006,['Microwave_oven'],/m/0fx9l
9568,94214,['Microwave_oven'],/m/0fx9l
9569,210311,['Microwave_oven'],/m/0fx9l
9570,108470,['Microwave_oven'],/m/0fx9l
9571,388044,['Microwave_oven'],/m/0fx9l
9572,1028,['Microwave_oven'],/m/0fx9l
9573,378654,['Microwave_oven'],/m/0fx9l
9574,209487,['Microwave_oven'],/m/0fx9l
9575,144181,['Microwave_oven'],/m/0fx9l
9576,426785,['Microwave_oven'],/m/0fx9l
9577,81404,['Microwave_oven'],/m/0fx9l
9578,56257,['Microwave_oven'],/m/0fx9l
9579,84924,['Microwave_oven'],/m/0fx9l
9580,235541,['Traffic_noise_and_roadway_noise'],/m/0btp2
9581,238926,['Traffic_noise_and_roadway_noise'],/m/0btp2
9582,396488,"['Traffic_noise_and_roadway_noise', 'Accelerating_and_revving_and_vroom']","/m/0btp2,/m/07q2z82"
9583,340465,"['Traffic_noise_and_roadway_noise', 'Waves_and_surf']","/m/0btp2,/m/034srq"
9584,338334,"['Clip-clop', 'Traffic_noise_and_roadway_noise']","/m/07rv9rh,/m/0btp2"
9585,233457,"['Traffic_noise_and_roadway_noise', 'Tearing']","/m/0btp2,/m/07qcx4z"
9623,32512,['Croak'],/m/07st88b
9624,147330,['Croak'],/m/07st88b
9625,170883,['Croak'],/m/07st88b
9626,334619,"['Wind_noise_(microphone)', 'Croak']","/t/dd00092,/m/07st88b"
9627,361117,['Croak'],/m/07st88b
9628,90785,['Frog'],/m/09ld4
9629,393509,['Croak'],/m/07st88b
9630,393510,['Croak'],/m/07st88b
9631,32807,['Croak'],/m/07st88b
9632,323627,['Croak'],/m/07st88b
9633,396490,"['Wind_noise_(microphone)', 'Croak']","/t/dd00092,/m/07st88b"
9634,396491,"['Wind_noise_(microphone)', 'Croak']","/t/dd00092,/m/07st88b"
9635,118998,"['Wind_noise_(microphone)', 'Croak']","/t/dd00092,/m/07st88b"
9636,391520,['Croak'],/m/07st88b
9637,418797,['Croak'],/m/07st88b
9638,32511,['Croak'],/m/07st88b
9639,147325,['Croak'],/m/07st88b
9640,206154,"['Gurgling', 'Chink_and_clink']","/m/07swgks,/m/07q7njn"
9641,197327,"['Gurgling', 'Waves_and_surf']","/m/07swgks,/m/034srq"
9642,254351,"['Gurgling', 'Liquid']","/m/07swgks,/m/04k94"
9643,139767,"['Gurgling', 'Liquid']","/m/07swgks,/m/04k94"
9644,213566,"['Gurgling', 'Liquid']","/m/07swgks,/m/04k94"
9645,221488,['Gurgling'],/m/07swgks
9646,206147,['Gurgling'],/m/07swgks
9648,139769,"['Gurgling', 'Liquid']","/m/07swgks,/m/04k94"
9650,235724,['Chink_and_clink'],/m/07q7njn
9651,339471,['Chink_and_clink'],/m/07q7njn
9652,269395,['Chink_and_clink'],/m/07q7njn
9653,429028,['Chink_and_clink'],/m/07q7njn
9654,206157,['Chink_and_clink'],/m/07q7njn
9655,235602,['Chink_and_clink'],/m/07q7njn
9656,376463,['Chink_and_clink'],/m/07q7njn
9657,423104,['Chink_and_clink'],/m/07q7njn
9658,366035,['Chink_and_clink'],/m/07q7njn
9659,198402,['Chink_and_clink'],/m/07q7njn
9660,142328,['Chink_and_clink'],/m/07q7njn
9661,96927,"['Chink_and_clink', 'Crushing']","/m/07q7njn,/m/07plct2"
9662,210059,['Chink_and_clink'],/m/07q7njn
9663,101246,['Chink_and_clink'],/m/07q7njn
9664,87433,['Chink_and_clink'],/m/07q7njn
9665,96833,['Chink_and_clink'],/m/07q7njn
9666,119844,['Chink_and_clink'],/m/07q7njn
9667,404407,['Chink_and_clink'],/m/07q7njn
9668,426596,['Chink_and_clink'],/m/07q7njn
9669,136469,['Chink_and_clink'],/m/07q7njn
9670,219307,['Chink_and_clink'],/m/07q7njn
9671,366578,['Chink_and_clink'],/m/07q7njn
9672,382982,['Chink_and_clink'],/m/07q7njn
9673,64457,['Chink_and_clink'],/m/07q7njn
9674,48229,"['Chink_and_clink', 'Liquid']","/m/07q7njn,/m/04k94"
9675,210083,['Chink_and_clink'],/m/07q7njn
9676,119839,['Chink_and_clink'],/m/07q7njn
9677,198385,['Chink_and_clink'],/m/07q7njn
9678,186686,['Chink_and_clink'],/m/07q7njn
9679,168822,['Chink_and_clink'],/m/07q7njn
9680,145441,['Chink_and_clink'],/m/07q7njn
9681,389,['Chink_and_clink'],/m/07q7njn
9682,210241,['Chink_and_clink'],/m/07q7njn
9683,406091,['Chink_and_clink'],/m/07q7njn
9684,340883,['Chink_and_clink'],/m/07q7njn
9685,271655,['Chink_and_clink'],/m/07q7njn
9686,206150,['Chink_and_clink'],/m/07q7njn
9687,390330,['Chink_and_clink'],/m/07q7njn
9688,245858,['Chink_and_clink'],/m/07q7njn
9689,341579,['Chink_and_clink'],/m/07q7njn
9690,23706,['Sawing'],/m/01b82r
9691,204947,['Sawing'],/m/01b82r
9692,218414,['Sawing'],/m/01b82r
9693,135859,['Sawing'],/m/01b82r
9694,349847,['Sawing'],/m/01b82r
9695,390710,['Sawing'],/m/01b82r
9696,107562,['Sawing'],/m/01b82r
9697,323793,['Sawing'],/m/01b82r
9698,323794,['Sawing'],/m/01b82r
9699,376507,['Sawing'],/m/01b82r
9700,124533,['Sawing'],/m/01b82r
9701,223051,['Sawing'],/m/01b82r
9702,390713,['Sawing'],/m/01b82r
9703,338426,['Sawing'],/m/01b82r
9704,124429,['Sawing'],/m/01b82r
9705,347843,['Sawing'],/m/01b82r
9706,209742,['Sawing'],/m/01b82r
9707,390711,['Sawing'],/m/01b82r
9708,220375,['Sawing'],/m/01b82r
9709,124532,['Sawing'],/m/01b82r
9710,376502,['Sawing'],/m/01b82r
9711,392084,['Sawing'],/m/01b82r
9712,390712,['Sawing'],/m/01b82r
9713,25591,['Sawing'],/m/01b82r
9714,22717,['Sawing'],/m/01b82r
9715,421608,['Sawing'],/m/01b82r
9716,407764,['Sawing'],/m/01b82r
9717,241278,['Sawing'],/m/01b82r
9718,376503,['Sawing'],/m/01b82r
9719,411222,['Sawing'],/m/01b82r
9720,328761,['Sawing'],/m/01b82r
9721,119437,['Sawing'],/m/01b82r
9722,326109,['Sawing'],/m/01b82r
9723,413155,['Sawing'],/m/01b82r
9724,218413,['Sawing'],/m/01b82r
9725,376509,['Sawing'],/m/01b82r
9726,380209,['Sawing'],/m/01b82r
